PMID,Disease
36637642,tumor
36637642,ea-ftc
36637642,mi-ftc
36637522,diabetes
36637522,breast cancer
36637522,infection
36637522,hyperglycemia
36637419,breast cancer
36637391,cephalaria
36637391,breast cancer
36637351,invasive micropapillary carcinoma
36637351,breast cancer
36637351,lymphovascular invasion
36637351,invasive ductal carcinoma
36637351,tumors
36637236,breast cancer
36637236,colorectal cancer
36637236,colorectal and breast cancer
36637236,tumor
36637236,hand-foot syndrome
36637153,breast cancer
36637144,carcinomas
36637144,cancer
36637144,breast cancer
36637144,tumor
36637144,carcinoma
36637138,pain neuroscience
36637138,breast cancer
36637138,pain
36637138,pain neuroscience education
36636578,breast cancer
36636578,cancer
36636578,cytotoxicity
36636578,embryonic kidney
36636094,desmoplastic stromal reaction
36636094,tumor
36636094,tumor-stroma
36636094,colorectal cancer
36636094,stage ii colorectal cancer
36636094,crc
36636094,hypertension
36636094,obstruction
36636090,hepatic dominant solid tumors
36636090,liver dominant diseases of solid tumors
36636090,cancer
36636090,hepatocellular carcinoma
36636090,colorectal cancers
36636090,neuroendocrine tumors
36636090,breast cancer
36636090,pancreatic neuroendocrine tumors
36635998,breast cancer
36635998,death
36635954,breast ductal carcinoma
36635954,tlss
36635954,ductal carcinoma
36635954,necrosis
36635954,tumour
36635954,tlsshigh
36635866,breast cancer
36635866,cancers
36635866,cancer death
36635772,chronic lymphocytic leukemia
36635767,breast cancer
36635685,death
36635685,breast cancer
36635685,toxicity
36635685,tumor
36635685,death of tumor
36635680,mortality
36635680,lower breast cancer
36635680,obesity
36635680,cancer
36635680,deaths
36635680,breast cancer
36635514,breast cancer
36635514,invasive breast cancer
36635428,breast cancer
36635403,hyperplasia
36635403,neoplasia
36635403,papillomas
36635403,fibroepithelial tumors
36635367,tumors
36635367,neoplasia
36635367,neoplastic disease
36635367,tumor
36635367,breast neoplasia
36635367,pten tumor
36635367,cancer
36635351,breast cancer
36635351,breast cancers
36635351,tmas
36635351,tumor
36635337,tumor
36635337,carcinoma
36635337,breast cancer
36635337,immunologic memory upon tumor
36635337,melanoma tumors
36635337,tumors
36635302,cancer
36635302,breast cancer
36635302,tumor
36635273,breast cancer
36635273,cancer
36635273,tumors
36635273,tumor
36635273,invasive lobular breast cancer
36635273,cafs (icafs) and myofibroblastic cafs
36635249,depression
36635249,anxiety
36635249,breast cancer
36635249,cancer
36635249,hads-t
36635166,breast cancer
36635166,menarche
36635124,nausea
36635124,vomiting
36635124,breast cancer
36635124,fatigue
36635124,sleep disturbance
36635124,anxiety
36635124,depressive symptoms
36635124,pain
36635060,death
36635060,cancer
36635060,tumor
36635060,breast cancer
36635060,breast tumor
36634971,cancer
36634971,death
36634971,tumors
36634971,tumor
36634971,hepatocellular carcinoma
36634971,lung cancer
36634971,breast cancer
36634971,pancreatic ductal adenocarcinoma
36634956,hypertrophic
36634873,breast cancer
36634822,cardiotoxicity
36634822,breast cancer
36634822,cardiovascular adverse
36634822,cardiomyopathy
36634822,cardiovascular toxicity
36634708,tumor
36634708,cancer
36634708,fibrosarcoma
36634708,breast adenocarcinoma
36634708,weight loss
36634708,liver dysfunction
36634708,toxicity
36634708,tumors
36634640,lymphoma
36634640,hodgkin's lymphoma
36634640,skin lesions
36634640,peritoneal effusion
36634640,skin lesion
36634640,neoplasms
36634607,her2-positive breast cancer
36634607,gonadotoxicity
36634607,breast cancer
36634607,ovarian function
36634590,breast cancer
36634590,tumors
36634590,cancer
36634566,cancer
36634566,mitochondrial dysfunction
36634566,cancers
36634566,qtls
36634566,lung cancer
36634566,melanoma
36634566,breast cancer
36634566,prostate cancer
36634566,breast and prostate cancer
36634566,multiple cancers
36634532,cancer
36634378,cancer
36634378,tumor
36634378,drug resistant breast cancer
36634299,cancer
36634299,cowden syndrome
36634299,hereditary cancer
36634299,breast cancer
36634299,endometrial cancer
36634299,thyroid cancer
36634299,colon polyposis
36634299,ovarian cancer
36634299,cancers
36634296,breast cancer
36634296,tumor
36634214,cancer
36634214,neuroblastoma
36634214,breast cancer
36634214,tnbc
36634214,leukemia
36634214,tumors
36634205,stress
36634205,neuroblastoma
36634123,ovarian cancer
36633970,her2-positive breast cancer
36633970,cancers
36633970,breast cancers
36633970,cancer
36633970,metastases
36633970,tumors
36633955,breast cancer
36633901,breast cancer
36633901,mortality
36633855,mortality
36633855,hypoparathyroidism
36633813,alpelisib
36633813,breast cancers
36633813,pd
36633813,intra-tumoral akt
36633813,biliary excretion
36633813,renal impaired
36633813,hepatic impaired
36633813,hyperglycemia
36633813,rash
36633813,diarrhea
36633813,diabetic
36633721,breast cancer
36633721,tumor
36633721,invasive disease
36633721,invasive ductal carcinoma
36633714,cancer stemness
36633714,breast cancer
36633714,tumor initiation
36633714,tumor malignancy
36633714,tumor
36633714,tumor malignance
36633678,cancer
36633678,breast cancer
36633666,cancer
36633666,carcinogenic
36633666,cancerous
36633666,breast cancer
36633525,cancer
36633525,deaths
36633525,mortality
36633525,cancer deaths
36633525,prostate cancer
36633525,lung cancer
36633525,corpus cancers
36633525,liver cancer
36633525,melanoma
36633525,papillomavirus-associated cancers
36633525,death
36633525,cancer death
36633525,leukemia
36633525,kidney cancer
36633525,cancers
36633402,breast cancer
36633402,breast cancers
36633402,covid-19
36633402,enabling disease
36633334,breast cancer
36633334,cancer
36633334,attenuated breast cancer
36633307,breast cancer
36633307,non-hodgkin lymphoma
36633307,carcinogenic
36633307,breast and lymphohematopoietic cancers
36633307,cancers
36633307,tumor
36633307,cancer
36633205,tumor
36633205,breast and ovarian cancer
36633205,cancer
36633205,chronic pain
36633187,carcinogenesis
36633187,breast cancer
36633148,cancer
36633148,biliary tract cancer
36633148,death
36633148,gs
36633143,mcf-7 breast cancer
36633143,bronchitis
36633143,pain
36633143,saha
36633143,cancer
36633143,death
36633143,arrest
36633115,psp
36633115,postoperative analgesia in breast cancer
36633115,breast cancer
36633115,postoperative pain
36633115,pain
36633115,nausea
36633067,cancer
36633067,breast cancer
36633037,cancer
36633037,tumours
36633037,breast cancer
36633028,male breast cancer
36633028,breast cancers
36633028,multinodular skin lesion
36633028,invasive carcinoma
36633028,breast abnormality
36633028,cancer
36633028,breast cancer
36633028,malignancy
36632988,breast cancer
36632988,lung cancer
36632988,cancer
36632988,mortality
36632988,tumor
36632988,aggressive tumor
36632974,cancer
36632974,india's cancer
36632974,mortality
36632878,tumors
36632878,tumor
36632878,cancer
36632875,colorectal carcinoma
36632769,breast cancer
36632769,invasive breast cancer
36632769,cancer mortality
36632645,breast-cancer
36632645,chronic diseases
36632615,cancer
36632615,malignancy
36632615,breast cancer
36632594,thyroid cancer
36632594,tumors
36632594,thyroid benign tumors
36632594,parathyroid benign tumors
36632594,breast cancer
36632594,benign neck tumor
36632594,tumor
36632594,blood s-fn-positive thyroid cancer
36632591,cancer
36632591,breast cancer
36632589,i-iii colorectal cancer
36632589,cancer
36632589,colorectal cancer
36632557,breast cancer
36632557,melanoma
36632557,upper limb muscle metastasis
36632557,malignant melanoma
36632557,cancer
36632557,metastases
36632557,sarcoma
36632557,melanoma metastases
36632508,breast cancer
36632508,mortality
36632508,toxicity
36632508,cancer
36632508,tumor
36632469,breast cancer
36632469,tumor
36632469,cancer
36632463,breast cancer
36632463,breast cancers
36632463,cancer
36632463,tumor
36632455,tumor
36632455,gastric cancer
36632455,cancer
36632455,cafs
36632454,breast cancer
36632454,cancer mortality
36632454,breast cancer metastasis
36632451,breast cancer
36632451,tumor
36632451,cancer
36632451,cancer mortality
36632451,invasiveness of breast cancer
36632451,metastasis of the disease
36632438,glioblastoma
36632438,malignancies
36632438,breast cancer
36632438,lung cancer
36632438,tumor
36632303,breast cancer
36632303,toxicities
36632303,dermatitis
36632303,skin toxicities
36632303,fatigue
36632303,pneumonitis
36632297,breast tumor
36632291,breast cancer
36632291,toxicity
36632291,esophagitis
36632291,dermatitis
36632291,died
36632235,cancer
36632235,cardiomyopathy
36632235,mitochondrial damage and dysfunction
36632235,cancerogenesis and heart disease
36632235,breast cancer
36632235,mitochondrial damage
36632235,mitochondrial injury
36632235,cardiac fibrosis
36632235,myocardial oxidative stress
36632235,mitochondrial abnormalities
36632235,mitochondrial damage and cardiomyopathy
36632232,tumor
36632232,breast tumor
36632056,breast cancer
36632056,toxicity
36632056,toxicities
36632055,breast cancer
36632055,toxicities
36632055,itching
36632055,radiation skin reaction
36632055,tenderness and swelling
36631904,breast cancer
36631828,tumour
36631812,breast cancer
36631812,breast tumors
36631812,tumors
36631812,tumor
36631781,benign breast lesions
36631781,benign breast tumor
36631781,malignant breast tumor
36631781,breast malignant lesion
36631781,breast lesions
36631777,block versus paravertebral block
36631777,paravertebral block
36631771,breast cancer
36631725,breast cancer
36631725,tumor
36631725,tumors
36631725,her2-positive breast cancer
36631714,breast cancer
36631714,cancer mortality
36631714,cancer
36631631,migraine
36631631,migraine headaches
36631631,menarche
36631631,migraine headache
36631631,breast cancer
36631631,menarche separately
36631631,behavioral symptoms
36631561,stress
36631561,cancer
36631561,covid-19
36631561,stress reduction
36631533,breast cancer
36631533,dysbiosis
36631533,bacterial dysbiosis in breast cancer
36631481,retarding breast tumor
36631481,tumor
36631481,abnormal tumor
36631481,cancer
36631481,retard tumor
36631481,breast cancer
36631481,cytotoxicity
36631481,breast tumor
36631457,metastasis of breast cancer
36631457,breast cancer
36631457,death
36631457,tumor
36631436,cancers
36631436,fitness
36631414,breast cancer
36631400,breast cancer
36631400,tumours
36631400,tumour
36631400,tubular carcinomas
36631349,breast cancer
36631349,malignancy
36631349,cancer
36631349,cancers
36631349,cancerous lesions
36631334,cancer
36631334,rigidity
36631282,breast cancer
36631282,glycoside condensation reaction
36631282,lps
36631282,cytotoxicity
36631217,endocrine-dependent tumors
36631217,cancer
36631217,endocrine-dependent cancers
36631217,tumor
36631217,breast cancer
36631217,prostate cancer
36631161,tumor
36631161,tumor lesions
36631161,cancer
36631161,toxicity
36631161,a breast cancer
36631161,immunogenic tumor cell death
36631161,tumor lesion
36631161,contralateral tumor
36631161,cytotoxic tumor
36631151,sarcoma
36631151,sarcomas
36631151,malignancies
36631151,sarcoma of the breast
36631151,smooth muscle tumors
36631151,endometrial stroma sarcomas
36630916,tumor
36630916,cancers
36630916,tumors
36630916,memory t
36630913,cancer
36630913,tumor
36630913,lung tumors
36630913,breast cancer
36630913,metastases
36630821,breast cancer
36630821,cancer
36630755,osteolysis
36630755,metastatic bone disease
36630755,breast cancer
36630755,cancer
36630755,tumour
36630755,bone loss
36630755,osteolytic bone loss
36630669,cancer
36630669,photonic hyperthermia
36630669,breast cancer
36630665,cancer
36630665,mortality
36630665,ncd
36630665,cancers
36630665,ncds
36630514,adenocarcinoma
36630514,solid tumors
36630514,cancer
36630514,toxicity
36630514,tumor toxicity
36630514,breast cancer
36630483,pancreatic cancer
36630483,pancreatic and lung cancers
36630483,cancer
36630483,cancers
36630483,tumor
36630483,pancreatic
36630483,chemoresistant pancreatic
36630483,lung cancer
36630267,cancer
36630267,prostate cancer
36630266,cancer
36630266,cardiotoxicity
36630266,dic
36630266,mortality
36630266,breast cancer
36630117,cancer
36630025,breast cancer
36630025,tumor death
36630025,cancers
36630025,non-tumor
36630025,arrest
36630024,breast cancer
36630024,tumor
36630013,breast cancer
36630013,metastases
36629894,breast cancer
36629894,tumor
36629643,breast cancer
36629643,cancer
36629620,cancer mortality
36629620,mortality
36629620,breast and cervical cancer
36629620,deaths
36629620,breast cancer
36629620,cancer
36629620,cervical cancer
36629620,cancers
36629594,mortality
36629594,breast and cervical cancer
36629594,malignant neoplasms
36629594,cancer
36629594,breast cancer
36629594,neoplasms
36629566,covid-19
36629566,breast cancer
36629566,cancer
36629403,breast cancer
36629385,breast cancer
36629385,tumor
36629385,cancer
36629385,invasiveness
36629320,cancer
36629320,breast cancer
36629320,glioma and melanoma
36629320,tumor
36629192,cancers
36629192,ncds
36629192,deaths
36629192,fgds
36629192,cancer
36629192,diabetes
36629192,cardiovascular diseases
36629192,stroke
36629093,breast cancer
36629093,mortality
36629093,tumor
36629093,cancer
36629093,bilateral tumors
36628983,breast cancer
36628983,cancer
36628983,depression
36628983,anxiety
36628983,mood disturbance
36628983,stress
36628942,panniculitis-like t-cell lymphoma
36628853,breast cancer
36628853,cancer
36628853,infertility
36628850,tumor
36628850,cancer
36628811,breast cancer
36628811,cancer
36628811,infertility
36628810,breast cancer
36628810,tumor
36628788,breast cancer
36628788,cancer
36628681,chronic dyspnea
36628681,diarrhea
36628681,dyspnea
36628681,fatigue
36628681,dyspneic
36628681,abdominal pain
36628681,heart palpitations
36628681,myalgias
36628681,fever
36628681,weight loss
36628681,cough
36628681,hemoptysis
36628681,chest pain
36628681,edema
36628681,gastritis
36628681,colon cancer
36628617,obesity
36628617,metabolic dysfunction
36628617,metabolic abnormalities
36628617,breast cancer
36628617,inflammation
36628293,breast cancer
36628293,cancer
36628293,tumor
36628293,tumors
36628293,breast cancers
36628283,breast cancer
36628283,cancer
36628282,breast cancer
36628282,cancer
36628282,cancer deaths
36628282,tumor
36628282,ips
36628280,breast cancer
36628280,hfrs
36628280,mortality
36628280,non-metastatic disease
36628278,breast cancer
36628278,cancer
36628278,breast tumor
36628278,tumor
36628277,pancreatic ductal adenocarcinoma
36628277,tumors
36628277,cancer
36628277,tumor
